Plantation Wharf,London,"York Place, London",4.3,227.0,hotels,,,,,,,,,,,,,,,,,,,
Regent on the River,London,"Sailmakers Court, 57 William Morris Way, London",4.4,14.0,hotels,,,,,,,,,,,,,,,,,,,
Native Fulham,London,"949, 957 Fulham Road, London",3.3,26.0,hotels,,,,,,,,,,,,,,,,,,,
Hurlingham Bed & Breakfast,London,"6 Grimston Road, London",4.9,42.0,hotels,,,,,,,,,,,,,,,,,,,
Putney Hotel,London,"214 Upper Richmond Road, London",3.8,61.0,hotels,,,,,,,,,,,,,,,,,,,
Dolphin House,London,London,4.0,1.0,hotels,,,,,,,,,,,,,,,,,,,
Parkview Court,London,"Parkview Court, 15 Broomhill Road, London",5.0,1.0,hotels,,,,,,,,,,,,,,,,,,,
Designed-Stays,London,"11, Albon House, London",5.0,4.0,hotels,,,,,,,,,,,,,,,,,,,
John Clynes Court,London,London,5.0,2.0,hotels,,,,,,,,,,,,,,,,,,,
Chapelier House Apartments,London,London,4.6,8.0,hotels,,,,,,,,,,,,,,,,,,,
You Accommodation (Homestays London),London,"Hurlingham Studios, Ranelagh Gardens, London",5.0,1.0,hotels,,,,,,,,,,,,,,,,,,,
The Chelsea Harbour Hotel & Spa,London,"Chelsea Harbour Drive, London",4.1,2042.0,hotels,,,,,,,,,,,,,,,,,,,
Hotel Rafayel,London,"34 Lombard Road, London",4.1,1304.0,hotels,,,,,,,,,,,,,,,,,,,
DoubleTree by Hilton London - Chelsea,London,"Imperial Wharf, Imperial Road, London",4.2,1615.0,hotels,,,,,,,,,,,,,,,,,,,
claphamrooms,London,"31b Jansen Walk, London",3.5,4.0,hotels,,,,,,,,,,,,,,,,,,,
The Lavender Guest House,London,"18 Lavender Sweep, London",4.8,171.0,hotels,,,,,,,,,,,,,,,,,,,
41 St Johns Road,London,"Saint John's Road, London",5.0,3.0,hotels,,,,,,,,,,,,,,,,,,,
Bed & Breakfast/ Georgiana's Guest House,London,"2 Cresford Road, London",4.9,123.0,hotels,,,,,,,,,,,,,,,,,,,
Studio on the river Thames,London,"Oyster Wharf, 37, 18 Lombard Road, London",5.0,2.0,hotels,,,,,,,,,,,,,,,,,,,
The Villes Bed & Breakfast,London,"39 Brookville Road, London",4.8,19.0,hotels,,,,,,,,,,,,,,,,,,,
Osprey Heights,London,"Bramlands Close, London",4.5,30.0,hotels,,,,,,,,,,,,,,,,,,,
Travelodge London Clapham Junction,London,"Woburn House, 155 Falcon Road, London",3.9,546.0,hotels,,,,,,,,,,,,,,,,,,,
Queen Elizabeth Hostel & Pub,London,"58 Bagleys Lane, London",3.3,649.0,hotels,,,,,,,,,,,,,,,,,,,
Springboard Urban,London,"643 Fulham Road, London",4.5,31.0,hotels,,,,,,,,,,,,,,,,,,,
Zulu,London,"Zulu Mews, London",5.0,1.0,hotels,,,,,,,,,,,,,,,,,,,
Ivy Lettings,London,"Worlds End Studios, 132-134 Lots Road, London",4.8,61.0,hotels,,,,,,,,,,,,,,,,,,,
Barclay House London Boutique Bed & Breakfast,London,"21 Barclay Road, London",4.8,47.0,hotels,,,,,,,,,,,,,,,,,,,
The Crown,London,"102 Lavender Hill, London",4.1,1017.0,hotels,,,,,,,,,,,,,,,,,,,
Premier Inn London Clapham hotel,London,"638-640 Wandsworth Road, London",4.3,1080.0,hotels,,,,,,,,,,,,,,,,,,,
Axiom Park Hotel,London,"140 Battersea Park Road, London",3.6,638.0,hotels,,,,,,,,,,,,,,,,,,,
The Chelsea Lodge Apartment Rooms,London,"The Chelsea Lodge, 562 King's Road, London",3.7,14.0,hotels,,,,,,,,,,,,,,,,,,,
Rutherford House,London,"483 Battersea Park Road, London",3.5,8.0,hotels,,,,,,,,,,,,,,,,,,,
Clapham Guest House,London,"685 Wandsworth Road, London",3.6,60.0,hotels,,,,,,,,,,,,,,,,,,,
Chelsea Guest House,London,"372 Wandsworth Road, London",4.0,568.0,hotels,,,,,,,,,,,,,,,,,,,
Clapham House,London,"174 Robertson Street, London",1.0,1.0,hotels,,,,,,,,,,,,,,,,,,,
Glebe House London,London,"6 Rectory Grove, London",4.8,5.0,hotels,,,,,,,,,,,,,,,,,,,
Oliver's Travels,London,"26-32 Voltaire Road, London",4.5,1203.0,hotels,,,,,,,,,,,,,,,,,,,
Wandsworth Terrace Apartments,London,"1 Bridport Terrace, London",4.3,28.0,hotels,,,,,,,,,,,,,,,,,,,
Cantilever Court,London,"212 Wandsworth Road, London",4.7,3.0,hotels,,,,,,,,,,,,,,,,,,,
Chelsea Bridge Apartments,London,"Parking, Parking lot, lot 124 Prince of Wales Drive, London",3.5,327.0,hotels,,,,,,,,,,,,,,,,,,,
Clapham South Belvedere Hotel,London,"90 Clapham Common South Side, London",3.1,329.0,hotels,,,,,,,,,,,,,,,,,,,
The Windmill (Hotel),London,"Windmill Drive, Clapham Common, London",4.2,1718.0,hotels,,,,,,,,,,,,,,,,,,,
Chillderness Beach Houses,London,"7A Trouville Road, London",5.0,5.0,hotels,,,,,,,,,,,,,,,,,,,
SW12 0LF,London,"14 Atkins Road, London",1.8,5.0,hotels,,,,,,,,,,,,,,,,,,,
Basilica Mews,London,"Basilica Mews, Next to, 88 Thurleigh Road, London",5.0,2.0,hotels,,,,,,,,,,,,,,,,,,,
Thames Reach,London,"54 Clarence Avenue, London",5.0,2.0,hotels,,,,,,,,,,,,,,,,,,,
Ben Smith's Townhouse,London,"88 Clapham Park Road, London",2.3,3.0,hotels,,,,,,,,,,,,,,,,,,,
Thales Apartment,London,"182 Brixton Road, London",4.0,5.0,hotels,,,,,,,,,,,,,,,,,,,
Modern and Cosy Flat in Brixton,London,"171 Harbour Road, London",3.0,23.0,hotels,,,,,,,,,,,,,,,,,,,
Redlynch House,London,"Red Lynch House, 2, Gosling Way, London",4.7,10.0,hotels,,,,,,,,,,,,,,,,,,,
Horizons Accomodation,London,"Liberty Street, London",3.5,77.0,hotels,,,,,,,,,,,,,,,,,,,
UK LONDRES,London,"139 Clapham Road, London",3.0,3.0,hotels,,,,,,,,,,,,,,,,,,,
Trent Rd London,London,"17 Trent Road, London",5.0,1.0,hotels,,,,,,,,,,,,,,,,,,,
"Homey, warm & welcoming room.",London,"12a Arodene Road, London",5.0,4.0,hotels,,,,,,,,,,,,,,,,,,,
"Effra Court, Brixton, London, UK",London,"Brixton Hill, London",3.9,21.0,hotels,,,,,,,,,,,,,,,,,,,
Ducy's Bed & Breakfast,London,"70 Tremadoc Road, London",5.0,5.0,hotels,,,,,,,,,,,,,,,,,,,
Bros Inn Hotel,London,"51-53 Camberwell Church Street, London",3.3,274.0,hotels,,,,,,,,,,,,,,,,,,,
Church Street Hotel by Belvilla near The Oval,London,"29-33 Camberwell Church Street, London",4.0,362.0,hotels,,,,,,,,,,,,,,,,,,,
The Love Walk Apartments,London,"79 Denmark Hill, London",3.9,7.0,hotels,,,,,,,,,,,,,,,,,,,
Soma Camberwell,London,"33 Peckham Road, London",3.5,8.0,hotels,,,,,,,,,,,,,,,,,,,
St Georges Residences,London,"Saint Georges Residences, Railton Road, London",5.0,3.0,hotels,,,,,,,,,,,,,,,,,,,
Littlewood House,London,"Brixton, Littlewood House, London",4.0,3.0,hotels,,,,,,,,,,,,,,,,,,,
The Vole Hole,London,"73 Lowden Road, London",5.0,1.0,hotels,,,,,,,,,,,,,,,,,,,
Nyala Hostel,London,"49 Barrington Road, London",4.3,3.0,hotels,,,,,,,,,,,,,,,,,,,
Node Brixton | Co-living London,London,"Loughborough Court, Shakespeare Road, London",4.5,19.0,hotels,,,,,,,,,,,,,,,,,,,
Pasha Hotel London Ltd,London,"158 Camberwell Road, London",2.8,491.0,hotels,,,,,,,,,,,,,,,,,,,
Pedro Host Family,London,"36 Havil Street, London",4.6,23.0,hotels,,,,,,,,,,,,,,,,,,,
Best Western London Peckham Hotel,London,"110 Peckham Road, London",3.7,2221.0,hotels,,,,,,,,,,,,,,,,,,,
Helena's Bed and Breakfast South East London,London,"64 Moncrieff Street, London",4.5,22.0,hotels,,,,,,,,,,,,,,,,,,,
Pajak,London,"Golden Jubilee, London",1.0,1.0,hotels,,,,,,,,,,,,,,,,,,,
Solway Maisonettes,London,"Devonshire Terrace, East Dulwich Road, London",5.0,1.0,hotels,,,,,,,,,,,,,,,,,,,
Printworks Apartments,London,"116 Coldharbour Lane, London",3.3,3.0,hotels,,,,,,,,,,,,,,,,,,,
Delta Accommodation Providers of Premier & Unique Serviced Apartments,London,"Loughborough Road, London",4.5,4.0,hotels,,,,,,,,,,,,,,,,,,,
28 Kitto Road B&B,London,"28 Kitto Road, London",4.0,5.0,hotels,,,,,,,,,,,,,,,,,,,
Joe Richards' House,London,"100 Queen's Road, London",3.5,15.0,hotels,,,,,,,,,,,,,,,,,,,
The Grove Apartments,London,"Tulsi House, 61 Carlton Grove, London",3.2,57.0,hotels,,,,,,,,,,,,,,,,,,,
Pepys Road Bed & Breakfast,London,"113 Pepys Road, London",4.8,13.0,hotels,,,,,,,,,,,,,,,,,,,
The Beeston’s Andrewes’ and Palyn’s Charity,London,"Consort Road, London",5.0,2.0,hotels,,,,,,,,,,,,,,,,,,,
Book A Bed Hostel,London,"86 Tanner's Hill, London",3.4,452.0,hotels,,,,,,,,,,,,,,,,,,,
"St James' Guest House, Brockley, London",London,"48 Breakspears Road, London",4.7,61.0,hotels,,,,,,,,,,,,,,,,,,,
AXO New Cross,London,"403-407 New Cross Road, London",3.2,78.0,hotels,,,,,,,,,,,,,,,,,,,
Peckham Rooms Hotel by Belvilla,London,"2 Queen's Road, London",3.7,320.0,hotels,,,,,,,,,,,,,,,,,,,
Premier Inn London Greenwich hotel,London,"43-81 Greenwich High Road, London",4.2,1606.0,hotels,,,,,,,,,,,,,,,,,,,
DoubleTree by Hilton London Greenwich,London,"Catherine Grove, London",4.4,1579.0,hotels,,,,,,,,,,,,,,,,,,,
"Staycity Aparthotels, London, Deptford Bridge",London,"18-20 Deptford Bridge, London",4.6,1368.0,hotels,,,,,,,,,,,,,,,,,,,
"Staycity Aparthotels, London, Greenwich High Road",London,"65 Greenwich High Road, London",4.7,2077.0,hotels,,,,,,,,,,,,,,,,,,,
Greenwich Two Bedroom Apartments,London,"Bugle house, Larkwood Avenue, Lewisham Road, London",4.3,12.0,hotels,,,,,,,,,,,,,,,,,,,
Travelodge London Greenwich,London,"Blackheath Road, London",3.5,749.0,hotels,,,,,,,,,,,,,,,,,,,
The Birds Nest,London,"32 Deptford Church Street, London",4.3,834.0,hotels,,,,,,,,,,,,,,,,,,,
Premier Inn London Lewisham hotel,London,"1, 13 Lewisham High Street, London",4.2,676.0,hotels,,,,,,,,,,,,,,,,,,,
Boulton House,London,"United Kingdom, 72-78 Conington Road, London",2.7,3.0,hotels,,,,,,,,,,,,,,,,,,,
Via Lewisham Hostel,London,"Pentland House, 30 Old Road, London",2.9,690.0,hotels,,,,,,,,,,,,,,,,,,,
Lee Enterprises Group LTD,London,"Tressillian Road, London",5.0,1.0,hotels,,,,,,,,,,,,,,,,,,,
Travelodge London Lewisham,London,"227 Lewisham High Street, London",3.7,250.0,hotels,,,,,,,,,,,,,,,,,,,
,,,,,events,Lighted Lamp,Not revealed,5.0,18.0,0.0,,,,,,,,,,,,,,
One Stop to London Bridge (RED),London,"Malpas Road, London",2.8,4.0,hotels,,,,,,,,,,,,,,,,,,,
ALTIDO @ Vita London,London,"Loampit Hill, London",1.0,2.0,hotels,,,,,,,,,,,,,,,,,,,
Holiday Inn Express London - Earl's Court by IHG,London,"295 North End Road, London",4.1,1813.0,hotels,,,,,,,,,,,,,,,,,,,
ibis London Earls Court,London,"47 Lillie Road, London",4.1,7400.0,hotels,,,,,,,,,,,,,,,,,,,
Novotel London West,London,"Hammersmith, 1 Shortlands Hammersmith International Ctre, London",4.2,9065.0,hotels,,,,,,,,,,,,,,,,,,,
City Continental Kensington London Hotel,London,"11-13 Penywern Road, London",2.9,503.0,hotels,,,,,,,,,,,,,,,,,,,
Premier Inn London Hammersmith (Ravenscourt Park) hotel,London,"255 King Street, London",3.7,1237.0,hotels,,,,,,,,,,,,,,,,,,,
Holiday Inn Express London - Hammersmith by IHG,London,"120-124 King Street, London",4.1,1809.0,hotels,,,,,,,,,,,,,,,,,,,
Hotel Lily,London,"23-33 Lillie Road, London",2.3,1162.0,hotels,,,,,,,,,,,,,,,,,,,
Garden View Hotel,London,"29-31 Nevern Square, London",3.5,703.0,hotels,,,,,,,,,,,,,,,,,,,
Premier Inn London Kensington (Olympia) hotel,London,"22-32 West Cromwell Road, London",4.0,952.0,hotels,,,,,,,,,,,,,,,,,,,
Chelsea House Hotel,London,"96 Redcliffe Gardens, London",3.8,442.0,hotels,,,,,,,,,,,,,,,,,,,
Abercorn House London,London,"28-30 Bute Gardens, London",3.4,1178.0,hotels,,,,,,,,,,,,,,,,,,,
St Christopher's Inn Hammersmith,London,"28 Hammersmith Broadway, London",3.6,705.0,hotels,,,,,,,,,,,,,,,,,,,
The W14 Kensington Hotel,London,"16-22 Gunterstone Road, London",4.1,1173.0,hotels,,,,,,,,,,,,,,,,,,,
Mornington Hotel London Kensington,London,"19-21 Penywern Road, London",3.7,698.0,hotels,,,,,,,,,,,,,,,,,,,
Adria Hotel,London,"44-46 Glenthorne Road, London",4.2,352.0,hotels,,,,,,,,,,,,,,,,,,,
Kensington Court Hotel,London,"33-35 Nevern Place, London",3.8,438.0,hotels,,,,,,,,,,,,,,,,,,,
Twenty Nevern Square Hotel,London,"20 Nevern Square, London",4.2,370.0,hotels,,,,,,,,,,,,,,,,,,,
My Place Hotel,London,"1-3 Trebovir Road, London",2.8,329.0,hotels,,,,,,,,,,,,,,,,,,,
Hilton London Olympia,London,"380 Kensington High Street, London",3.7,3506.0,hotels,,,,,,,,,,,,,,,,,,,
Coronation Hotel,London,"59 Nevern Square, London",3.2,253.0,hotels,,,,,,,,,,,,,,,,,,,
Brook Green Hotel,London,"170 Shepherds Bush Road, London",4.3,716.0,hotels,,,,,,,,,,,,,,,,,,,
Simply Rooms & Suites,London,"21 Avonmore Road, London",3.4,215.0,hotels,,,,,,,,,,,,,,,,,,,
Templeton Garden,London,"1-15 Templeton Place, London",4.5,1370.0,hotels,,,,,,,,,,,,,,,,,,,
Stamford Bridge Hotel London,London,"Stamford Bridge, Fulham Road, London",4.1,2341.0,hotels,,,,,,,,,,,,,,,,,,,
Oliver Plaza,London,"33 Trebovir Road, London",4.3,338.0,hotels,,,,,,,,,,,,,,,,,,,
Lord Kensington Hotel,London,"38 Trebovir Road, London",3.6,230.0,hotels,,,,,,,,,,,,,,,,,,,
YHA London Earl's Court Hostel,London,"38 Bolton Gardens, London",4.3,838.0,hotels,,,,,,,,,,,,,,,,,,,
Templeton Place by Supercity Aparthotels,London,"17 Templeton Place, London",4.4,86.0,hotels,,,,,,,,,,,,,,,,,,,
Star Hotel,London,"97-99 Shepherds Bush Road, London",4.5,317.0,hotels,,,,,,,,,,,,,,,,,,,
Saba Hotel & Rooms,London,"101-103-105, Shepherds Bush Road, London",3.4,544.0,hotels,,,,,,,,,,,,,,,,,,,
Hotel Indigo London - Kensington by IHG,London,"34 - 44 Barkston Gardens, London",4.4,1082.0,hotels,,,,,,,,,,,,,,,,,,,
Paramount Hotel,London,"50 Nevern Square, London",3.4,477.0,hotels,,,,,,,,,,,,,,,,,,,
Saint James Backpackers,London,"21-23 Longridge Road, London",3.6,487.0,hotels,,,,,,,,,,,,,,,,,,,
NOX Olympia,London,"9 Russell Road, London",3.7,249.0,hotels,,,,,,,,,,,,,,,,,,,
"The Hand & Flower, Olympia",London,"1 Hammersmith Road, London",4.1,1521.0,hotels,,,,,,,,,,,,,,,,,,,
London Town Hotel,London,"15 Penywern Road, London",4.0,233.0,hotels,,,,,,,,,,,,,,,,,,,
Henley House Hotel,London,"30 Barkston Gardens, London",4.3,308.0,hotels,,,,,,,,,,,,,,,,,,,
23 Matheson Road,London,"23 Matheson Road, London",3.1,190.0,hotels,,,,,,,,,,,,,,,,,,,
St Paul's Hotel,London,"153 Hammersmith Road, London",4.4,578.0,hotels,,,,,,,,,,,,,,,,,,,
Kempsford House Apartments,London,"45 Kempsford Gardens, London",3.9,44.0,hotels,,,,,,,,,,,,,,,,,,,
Best Western Kensington Olympia Hotel,London,"25-27 Matheson Road, London",3.6,323.0,hotels,,,,,,,,,,,,,,,,,,,
The West Kensington Perham Pearl,London,"52 Perham Road, London",4.3,3.0,hotels,,,,,,,,,,,,,,,,,,,
W6 Rooms,London,"30 Studland Street, London",2.3,28.0,hotels,,,,,,,,,,,,,,,,,,,
Temple Lodge Club,London,"51 Queen Caroline Street, London",4.8,68.0,hotels,,,,,,,,,,,,,,,,,,,
Muse Haus,London,"5 Weltje Road, London",4.0,48.0,hotels,,,,,,,,,,,,,,,,,,,
Premier Inn London Kensington (Earl's Court) hotel,London,"11 Knaresborough Place, London",4.1,1920.0,hotels,,,,,,,,,,,,,,,,,,,
Ambassadors Hotel,London,"16 Collingham Road, London",3.0,1269.0,hotels,,,,,,,,,,,,,,,,,,,
"Holiday Inn London - Kensington Forum, an IHG Hotel",London,"4 Courtfield Road, London",3.9,3398.0,hotels,,,,,,,,,,,,,,,,,,,
The Kensington,London,"109-113 Queen's Gate, South Kensington, London",4.6,1065.0,hotels,,,,,,,,,,,,,,,,,,,
The Bailey’s Hotel London,London,"140 Gloucester Road, London",4.4,2305.0,hotels,,,,,,,,,,,,,,,,,,,
"Radisson Blu Hotel, London South Kensington",London,"68-86 Cromwell Road, London",4.0,1355.0,hotels,,,,,,,,,,,,,,,,,,,
Blakes Hotel,London,"33 Roland Gardens, London",4.2,339.0,hotels,,,,,,,,,,,,,,,,,,,
Dreamtel London Kensington,London,"32-36 Hogarth Road, London",3.2,435.0,hotels,,,,,,,,,,,,,,,,,,,
Eden Plaza Kensington,London,"68-69 Queen's Gate, South Kensington, London",3.7,571.0,hotels,,,,,,,,,,,,,,,,,,,
The Cranley Hotel,London,"10 Bina Gardens, London",2.2,758.0,hotels,,,,,,,,,,,,,,,,,,,
Oakley Hotel,London,"73 Oakley Street, London",3.8,110.0,hotels,,,,,,,,,,,,,,,,,,,
London Marriott Hotel Kensington,London,"147C Cromwell Road, London",4.2,1270.0,hotels,,,,,,,,,,,,,,,,,,,
The Bentley Hotel London,London,"27-33 Harrington Gardens, London",4.1,577.0,hotels,,,,,,,,,,,,,,,,,,,
Westbury Hotel Kensington,London,"22-24 Collingham Place, London",3.7,750.0,hotels,,,,,,,,,,,,,,,,,,,
Park International Hotel,London,"117-129 Cromwell Road, London",4.0,1328.0,hotels,,,,,,,,,,,,,,,,,,,
Number Sixteen,London,"16 Sumner Place, London",4.5,296.0,hotels,,,,,,,,,,,,,,,,,,,
The Villa Kensington,London,"10 - 11 Ashburn Gardens, London",3.7,299.0,hotels,,,,,,,,,,,,,,,,,,,
The Rockwell,London,"181-183 Cromwell Road, London",4.3,372.0,hotels,,,,,,,,,,,,,,,,,,,
Collingham Serviced Apartments,London,"26 Collingham Gardens, London",4.3,153.0,hotels,,,,,,,,,,,,,,,,,,,
The Resident Kensington,London,"25 Courtfield Gardens, London",4.6,587.0,hotels,,,,,,,,,,,,,,,,,,,
Park Grand London Kensington,London,"33-37 Hogarth Road, London",4.1,1298.0,hotels,,,,,,,,,,,,,,,,,,,
Meliá London Kensington member of Meliá Collection,London,"Rydges Kensington Plaza, 61 Gloucester Road, London",4.2,660.0,hotels,,,,,,,,,,,,,,,,,,,
Kensington Rooms and Apartments,London,"Oak House, 37 Collingham Place, London",3.0,134.0,hotels,,,,,,,,,,,,,,,,,,,
Montana Hotel,London,"67/69 Gloucester Road, London",4.2,1101.0,hotels,,,,,,,,,,,,,,,,,,,
London Lodge Hotel,London,"134-136 Lexham Gardens, London",4.3,477.0,hotels,,,,,,,,,,,,,,,,,,,
The Rembrandt Hotel,London,"11 Thurloe Place, London",4.4,2386.0,hotels,,,,,,,,,,,,,,,,,,,
Brompton Hotel,London,"30 Old Brompton Road, London",3.1,310.0,hotels,,,,,,,,,,,,,,,,,,,
"San Domenico House Hotel, Chelsea and Knightsbridge London",London,"29-31 Draycott Place, London",4.7,134.0,hotels,,,,,,,,,,,,,,,,,,,
Gainsborough Hotel,London,"7-11 Queensberry Place, London",3.6,392.0,hotels,,,,,,,,,,,,,,,,,,,
Sydney House Chelsea,London,"9-11 Sydney Street, London",4.3,109.0,hotels,,,,,,,,,,,,,,,,,,,
54 Queen's Gate,London,"54 Queen's Gate, London",4.4,190.0,hotels,,,,,,,,,,,,,,,,,,,
Millennium Hotel and Conference Centre Gloucester London,London,"4-18 Harrington Gardens, London",3.8,5731.0,hotels,,,,,,,,,,,,,,,,,,,
The Chelsea Townhouse,London,"26 Cadogan Gardens, London",4.4,134.0,hotels,,,,,,,,,,,,,,,,,,,
Pestana Chelsea Bridge Hotel & Spa,London,"354 Queenstown Road, London",4.3,1768.0,hotels,,,,,,,,,,,,,,,,,,,
The Queen's Gate Hotel,London,"31-34 Queen's Gate, London",4.4,770.0,hotels,,,,,,,,,,,,,,,,,,,
The 29 London,London,"29-31 Saint George's Drive, London",3.6,877.0,hotels,,,,,,,,,,,,,,,,,,,
Premier Inn London Victoria hotel,London,"Off 55, 82 - 83 Eccleston Square, Gillingham Street, London",4.1,1453.0,hotels,,,,,,,,,,,,,,,,,,,
Astors Belgravia,London,"106-112, Ebury Street, London",3.9,627.0,hotels,,,,,,,,,,,,,,,,,,,
"The Clermont London, Victoria",London,"101 Buckingham Palace Road, London",4.2,2691.0,hotels,,,,,,,,,,,,,,,,,,,
"The Windermere Hotel, London",London,"142-144 Warwick Way, London",4.5,336.0,hotels,,,,,,,,,,,,,,,,,,,
"OYO Townhouse New England, London Victoria",London,"20 Saint George's Drive, London",3.4,472.0,hotels,,,,,,,,,,,,,,,,,,,
Grapevine Hotel,London,"117 Warwick Way, London",2.0,440.0,hotels,,,,,,,,,,,,,,,,,,,
Best Western Victoria Palace Hotel,London,"60-64 Warwick Way, London",3.8,680.0,hotels,,,,,,,,,,,,,,,,,,,
Victoria Inn,London,"65-67 Belgrave Road, London",3.6,588.0,hotels,,,,,,,,,,,,,,,,,,,
Dover Hotel,London,"42-44 Belgrave Road, London",3.8,551.0,hotels,,,,,,,,,,,,,,,,,,,
Best Western Buckingham Palace Rd.,London,"8, 12 Saint George's Drive, London",3.9,647.0,hotels,,,,,,,,,,,,,,,,,,,
11 Cadogan Gardens,London,"11 Cadogan Gardens, London",4.5,344.0,hotels,,,,,,,,,,,,,,,,,,,
Enrico Hotel,London,"77-79 Warwick Way, London",3.1,502.0,hotels,,,,,,,,,,,,,,,,,,,
Huttons Hotel,London,"53-57 Belgrave Road, London",3.5,1439.0,hotels,,,,,,,,,,,,,,,,,,,
Georgian House Hotel,London,"35 - 39 Saint George's Drive, London",4.4,1224.0,hotels,,,,,,,,,,,,,,,,,,,
Holiday Inn Express London - Victoria by IHG,London,"106-110 Belgrave Road, London",3.9,706.0,hotels,,,,,,,,,,,,,,,,,,,
Stanley House Hotel,London,"19-21 Belgrave Road, London",3.2,677.0,hotels,,,,,,,,,,,,,,,,,,,
DoubleTree by Hilton London - Victoria,London,"2 Bridge Place, London",4.0,2210.0,hotels,,,,,,,,,,,,,,,,,,,
The Z Hotel Victoria,London,"5 Lower Belgrave Street, London",4.2,1568.0,hotels,,,,,,,,,,,,,,,,,,,
Vegas Hotel,London,"104 Warwick Way, London",2.9,514.0,hotels,,,,,,,,,,,,,,,,,,,
Best Western Corona Hotel,London,"85-89 Belgrave Road, London",3.7,664.0,hotels,,,,,,,,,,,,,,,,,,,
OYO St George Hotel,London,"115 Saint George's Drive, London",3.2,551.0,hotels,,,,,,,,,,,,,,,,,,,
Holly House Hotel London,London,"20 Hugh Street, London",2.9,556.0,hotels,,,,,,,,,,,,,,,,,,,
Sidney Hotel London Victoria,London,"68-76 Belgrave Road, London",3.8,1329.0,hotels,,,,,,,,,,,,,,,,,,,
"The Melita, London",London,"35 Charlwood Street, London",4.1,230.0,hotels,,,,,,,,,,,,,,,,,,,
"The White Ferry, Victoria (PUBLOVE)",London,"1A Sutherland Street, London",3.9,1359.0,hotels,,,,,,,,,,,,,,,,,,,
The Portico Hotel London,London,"30-32 Saint George's Drive, London",3.6,823.0,hotels,,,,,,,,,,,,,,,,,,,
The Hari,London,"20 Chesham Place, London",4.5,1009.0,hotels,,,,,,,,,,,,,,,,,,,
Sloane Square Hotel,London,"7-12 Sloane Square, London",4.3,438.0,hotels,,,,,,,,,,,,,,,,,,,
The Apartments by CAPITAL,London,"41 Draycott Place, London",3.3,36.0,hotels,,,,,,,,,,,,,,,,,,,
Holiday Inn Express,London,"87 South Lambeth Road, London",4.1,778.0,hotels,,,,,,,,,,,,,,,,,,,
Park Plaza London Riverbank,London,"18 Albert Embankment, London",4.3,6110.0,hotels,,,,,,,,,,,,,,,,,,,
The Maiden Oval Hotel,London,"9-13 Clapham Road, London",3.2,623.0,hotels,,,,,,,,,,,,,,,,,,,
Chester Hotel,London,"27-29 Longmoore Street, London",2.8,532.0,hotels,,,,,,,,,,,,,,,,,,,
The Belgrave,London,"80-86 Belgrave Road, London",4.5,930.0,hotels,,,,,,,,,,,,,,,,,,,
Luna Simone Hotel,London,"47-49 Belgrave Road, London",4.5,533.0,hotels,,,,,,,,,,,,,,,,,,,
Dolphin House - Serviced Apartments,London,"Dolphin Square, Chichester Street, London",4.1,691.0,hotels,,,,,,,,,,,,,,,,,,,
Comfort Inn London - Westminster,London,"39 Belgrave Road, London",3.0,660.0,hotels,,,,,,,,,,,,,,,,,,,
Eccleston Square Hotel,London,"37 Eccleston Square, London",4.3,636.0,hotels,,,,,,,,,,,,,,,,,,,
Hotel 41,London,"41 Buckingham Palace Road, London",4.8,386.0,hotels,,,,,,,,,,,,,,,,,,,
Belgravia Hotel,London,"104 Ebury Street, London",3.1,617.0,hotels,,,,,,,,,,,,,,,,,,,
The Rubens at the Palace,London,"39 Buckingham Palace Road, London",4.5,2072.0,hotels,,,,,,,,,,,,,,,,,,,
B+B Belgravia,London,"64-66 Ebury Street, London",4.1,347.0,hotels,,,,,,,,,,,,,,,,,,,
Sheriff Hotel,London,"115 Warwick Way, London",2.8,603.0,hotels,,,,,,,,,,,,,,,,,,,
The Wellington by Blue Orchid Hotels,London,"71 Vincent Square, London",4.2,1138.0,hotels,,,,,,,,,,,,,,,,,,,
The Orange Pub & Boutique Hotel Belgravia,London,"37 Pimlico Road, London",4.2,1506.0,hotels,,,,,,,,,,,,,,,,,,,
The St. George's Inn Victoria,London,"25 Belgrave Road, London",3.7,441.0,hotels,,,,,,,,,,,,,,,,,,,
Mornington Hotel London Victoria,London,"25 Gloucester Street, London",3.6,334.0,hotels,,,,,,,,,,,,,,,,,,,
Novotel London Waterloo,London,"113 Lambeth Road, London",4.4,2988.0,hotels,,,,,,,,,,,,,,,,,,,
London Waterloo Hostel,London,"73 Lambeth Walk, London",3.0,663.0,hotels,,,,,,,,,,,,,,,,,,,
Brit Hotels Elephant Castle,London,"35 Hampton Street, London",3.3,164.0,hotels,,,,,,,,,,,,,,,,,,,
The Tommyfield,London,"185 Kennington Lane, London",4.3,1051.0,hotels,,,,,,,,,,,,,,,,,,,
